id,city_name,signup_os,signup_channel,signup_date,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_date
36650,Strark,ios web,Paid,1/14/16,2/26/16,2/27/16,Hyundai,Elantra,2010,NA
36651,Berton,android web,Organic,1/16/16,3/7/16,2/25/16,Hyundai,Santa Fe Sport,2014,NA
36652,Strark,,Referral,1/6/16,NA,NA,,,NA,NA
36653,Strark,,Referral,1/5/16,1/27/16,NA,,,NA,NA
36654,Strark,android web,Referral,1/8/16,1/14/16,2/7/16,Subaru,Forester,2014,NA
36655,Strark,ios web,Paid,1/22/16,NA,NA,,,NA,NA
36656,Strark,ios web,Referral,1/6/16,1/6/16,1/7/16,Toyota,Camry,2015,1/7/16
36657,Strark,android web,Paid,1/11/16,NA,NA,,,NA,NA
36658,Berton,android web,Organic,1/1/16,1/1/16,1/4/16,Acura,RDX,2009,NA
36659,Berton,,Referral,1/5/16,2/2/16,2/14/16,Honda,CR-V,2013,NA
36660,Wrouver,mac,Paid,1/26/16,NA,NA,,,NA,NA
36661,Strark,mac,Paid,1/20/16,2/4/16,NA,,,NA,NA
36662,Strark,windows,Paid,1/14/16,1/20/16,NA,,,NA,NA
36663,Wrouver,ios web,Paid,1/12/16,1/25/16,1/27/16,Kia,Optima,2014,1/21/16
36664,Strark,ios web,Referral,1/4/16,1/14/16,1/28/16,Hyundai,Elantra,2015,NA
36665,Berton,ios web,Paid,1/24/16,1/24/16,1/26/16,Toyota,Highlander,2009,1/30/16
36666,Berton,android web,Paid,1/1/16,NA,NA,,,NA,NA
36667,Strark,ios web,Paid,1/21/16,2/4/16,2/23/16,Hyundai,Elantra,2012,NA
36668,Berton,ios web,Referral,1/14/16,1/18/16,1/18/16,Toyota,Corolla,2011,1/23/16
36669,Strark,android web,Paid,1/6/16,NA,NA,,,NA,NA
36670,Strark,other,Organic,1/29/16,2/6/16,NA,,,NA,NA
36671,Berton,ios web,Referral,1/26/16,1/27/16,1/27/16,Kia,Forte,2015,NA
36672,Berton,ios web,Organic,1/14/16,1/22/16,NA,,,NA,NA
36673,Strark,,Referral,1/29/16,2/26/16,NA,,,NA,NA
36674,Berton,ios web,Paid,1/18/16,1/22/16,NA,,,NA,NA
36675,Berton,android web,Paid,1/25/16,1/31/16,2/24/16,Jeep,Compass,2015,NA
36676,Berton,mac,Referral,1/7/16,1/15/16,NA,,,NA,1/23/16
36677,Strark,mac,Organic,1/26/16,2/1/16,NA,,,NA,NA
36678,Strark,windows,Organic,1/5/16,1/26/16,NA,,,NA,NA
36679,Strark,windows,Paid,1/29/16,1/30/16,2/5/16,Nissan,Sentra,2015,NA
36680,Wrouver,android web,Paid,1/17/16,1/21/16,NA,,,NA,NA
36681,Berton,android web,Referral,1/14/16,1/18/16,2/24/16,Jeep,Compass,2014,NA
36682,Berton,mac,Organic,1/11/16,1/25/16,NA,,,NA,NA
36683,Berton,android web,Organic,1/26/16,NA,NA,,,NA,NA
36684,Berton,other,Organic,1/6/16,1/29/16,NA,,,NA,NA
36685,Berton,mac,Referral,1/12/16,1/20/16,1/22/16,Toyota,Camry,2008,1/27/16
36686,Strark,windows,Paid,1/17/16,1/31/16,NA,,,NA,NA
36687,Berton,ios web,Organic,1/16/16,1/28/16,NA,,,NA,NA
36688,Berton,ios web,Referral,1/3/16,1/27/16,1/29/16,Toyota,Camry,2012,1/31/16
36689,Strark,android web,Referral,1/21/16,NA,NA,,,NA,NA
36690,Strark,ios web,Referral,1/19/16,1/25/16,NA,,,NA,NA
36691,Berton,android web,Organic,1/11/16,NA,NA,,,NA,NA
36692,Berton,mac,Referral,1/7/16,1/25/16,1/29/16,Lincoln,Town Car,2006,2/3/16
36693,Wrouver,other,Referral,1/25/16,NA,NA,,,NA,NA
36694,Strark,,Referral,1/5/16,NA,NA,,,NA,NA
36695,Strark,ios web,Referral,1/4/16,1/5/16,1/12/16,Toyota,RAV4,2014,NA
36696,Berton,android web,Referral,1/16/16,1/17/16,NA,,,NA,NA
36697,Strark,ios web,Organic,1/12/16,NA,NA,,,NA,NA
36698,Strark,android web,Organic,1/1/16,1/26/16,NA,,,NA,NA
36699,Strark,windows,Paid,1/25/16,1/31/16,NA,,,NA,NA
36700,Berton,ios web,Organic,1/7/16,1/9/16,NA,,,NA,NA
36701,Berton,mac,Paid,1/10/16,1/30/16,NA,,,NA,NA
36702,Strark,android web,Referral,1/4/16,1/6/16,NA,,,NA,NA
36703,Strark,ios web,Referral,1/10/16,2/12/16,NA,,,NA,NA
36704,Wrouver,android web,Paid,1/17/16,1/17/16,NA,,,NA,NA
36705,Strark,windows,Referral,1/29/16,2/27/16,NA,,,NA,NA
36706,Wrouver,mac,Paid,1/20/16,1/21/16,NA,,,NA,NA
36707,Berton,android web,Referral,1/19/16,2/16/16,NA,,,NA,NA
36708,Berton,android web,Paid,1/22/16,1/25/16,NA,,,NA,NA
36709,Wrouver,ios web,Referral,1/4/16,NA,NA,,,NA,NA
36710,Strark,,Referral,1/10/16,NA,NA,,,NA,NA
36711,Wrouver,android web,Organic,1/6/16,1/7/16,NA,,,NA,NA
36712,Strark,ios web,Organic,1/15/16,2/24/16,NA,,,NA,NA
36713,Strark,android web,Referral,1/4/16,1/31/16,NA,,,NA,NA
36714,Berton,android web,Paid,1/12/16,NA,NA,,,NA,NA
36715,Strark,ios web,Paid,1/14/16,NA,NA,,,NA,NA
36716,Strark,ios web,Organic,1/21/16,NA,NA,,,NA,NA
36717,Strark,ios web,Referral,1/3/16,1/3/16,1/5/16,Nissan,Armada,2004,1/6/16
36718,Berton,ios web,Referral,1/15/16,1/18/16,NA,,,NA,NA
36719,Berton,android web,Organic,1/15/16,2/4/16,NA,,,NA,NA
36720,Berton,,Referral,1/7/16,2/4/16,NA,,,NA,NA
36721,Strark,android web,Referral,1/6/16,1/8/16,2/11/16,Chevrolet,Malibu,2009,NA
36722,Strark,android web,Paid,1/30/16,1/30/16,2/16/16,Toyota,Camry,2009,NA
36723,Strark,android web,Paid,1/7/16,1/26/16,1/29/16,BMW,3-series,2009,NA
36724,Berton,other,Paid,1/10/16,1/17/16,NA,,,NA,NA
36725,Strark,android web,Referral,1/29/16,1/29/16,NA,,,NA,NA
36726,Berton,android web,Paid,1/23/16,1/23/16,NA,,,NA,1/29/16
36727,Strark,,Organic,1/19/16,NA,NA,,,NA,NA
36728,Wrouver,android web,Paid,1/28/16,NA,NA,,,NA,NA
36729,Berton,other,Paid,1/6/16,1/10/16,1/10/16,Hyundai,Elantra,2010,2/5/16
36730,Strark,,Organic,1/28/16,NA,NA,,,NA,NA
36731,Berton,,Organic,1/1/16,NA,NA,,,NA,NA
36732,Strark,ios web,Referral,1/21/16,1/22/16,1/22/16,Ford,Fusion,2016,1/24/16
36733,Strark,android web,Paid,1/29/16,2/8/16,NA,,,NA,NA
36734,Berton,,Referral,1/2/16,NA,NA,,,NA,NA
36735,Strark,mac,Referral,1/8/16,1/8/16,1/8/16,Chevrolet,Avalanche,2005,1/12/16
36736,Wrouver,android web,Paid,1/1/16,NA,NA,,,NA,NA
36737,Berton,ios web,Referral,1/14/16,1/28/16,NA,,,NA,NA
36738,Berton,android web,Referral,1/24/16,1/26/16,NA,,,NA,NA
36739,Strark,android web,Paid,1/26/16,NA,NA,,,NA,NA
36740,Strark,ios web,Paid,1/14/16,NA,NA,,,NA,NA
36741,Berton,ios web,Organic,1/22/16,2/12/16,2/15/16,Honda,Civic,2015,NA
36742,Strark,,Organic,1/12/16,NA,NA,,,NA,NA
36743,Strark,android web,Paid,1/21/16,1/22/16,NA,,,NA,NA
36744,Berton,ios web,Paid,1/17/16,1/22/16,2/11/16,Honda,Odyssey,2007,NA
36745,Strark,android web,Paid,1/8/16,1/16/16,NA,,,NA,NA
36746,Berton,ios web,Paid,1/13/16,1/22/16,1/23/16,Honda,Civic,2009,1/23/16
36747,Strark,windows,Paid,1/22/16,2/7/16,NA,,,NA,NA
36748,Strark,other,Paid,1/13/16,2/2/16,NA,,,NA,NA
36749,Strark,ios web,Paid,1/2/16,NA,NA,,,NA,NA
36750,Berton,android web,Referral,1/16/16,2/9/16,NA,,,NA,NA
36751,Berton,android web,Paid,1/22/16,NA,NA,,,NA,NA
36752,Berton,mac,Paid,1/9/16,NA,NA,,,NA,NA
36753,Strark,android web,Paid,1/4/16,NA,NA,,,NA,NA
36754,Wrouver,other,Referral,1/6/16,NA,NA,,,NA,NA
36755,Berton,,Organic,1/24/16,NA,NA,,,NA,NA
36756,Wrouver,ios web,Paid,1/27/16,NA,NA,,,NA,NA
36757,Berton,ios web,Referral,1/6/16,NA,NA,,,NA,NA
36758,Strark,ios web,Paid,1/21/16,NA,NA,,,NA,NA
36759,Wrouver,other,Paid,1/21/16,NA,NA,,,NA,NA
36760,Berton,,Referral,1/10/16,NA,NA,,,NA,NA
36761,Strark,,Organic,1/23/16,NA,NA,,,NA,NA
36762,Berton,,Referral,1/2/16,NA,NA,,,NA,NA
36763,Strark,android web,Paid,1/19/16,NA,NA,,,NA,NA
36764,Berton,other,Paid,1/6/16,NA,NA,,,NA,NA
36765,Berton,windows,Paid,1/11/16,NA,NA,,,NA,NA
36766,Berton,android web,Organic,1/9/16,NA,NA,,,NA,NA
36767,Berton,android web,Organic,1/15/16,NA,NA,,,NA,NA
36768,Berton,ios web,Paid,1/22/16,NA,NA,,,NA,NA
36769,Strark,ios web,Paid,1/12/16,NA,NA,,,NA,NA
36770,Berton,ios web,Paid,1/26/16,NA,NA,,,NA,NA
36771,Berton,android web,Paid,1/20/16,NA,NA,,,NA,NA
36772,Strark,,Referral,1/6/16,NA,NA,,,NA,NA
36773,Berton,,Referral,1/3/16,NA,NA,,,NA,NA
36774,Strark,ios web,Paid,1/24/16,NA,NA,,,NA,NA
36775,Berton,android web,Paid,1/28/16,NA,NA,,,NA,NA
36776,Strark,android web,Organic,1/17/16,NA,NA,,,NA,NA
36777,Berton,other,Organic,1/7/16,NA,NA,,,NA,NA
36778,Berton,,Referral,1/10/16,NA,NA,,,NA,NA
36779,Strark,,Referral,1/8/16,NA,NA,,,NA,NA
36780,Strark,ios web,Paid,1/21/16,NA,NA,,,NA,NA
36781,Strark,windows,Paid,1/5/16,NA,NA,,,NA,NA
36782,Strark,android web,Paid,1/2/16,NA,NA,,,NA,NA
36783,Berton,android web,Paid,1/22/16,NA,NA,,,NA,NA
36784,Strark,android web,Paid,1/30/16,NA,NA,,,NA,NA
36785,Berton,android web,Paid,1/30/16,NA,NA,,,NA,NA
36786,Strark,mac,Paid,1/2/16,NA,NA,,,NA,NA
36787,Berton,ios web,Referral,1/19/16,NA,NA,,,NA,NA
36788,Strark,ios web,Paid,1/26/16,NA,NA,,,NA,NA
36789,Berton,android web,Paid,1/10/16,NA,NA,,,NA,NA
36790,Berton,mac,Paid,1/13/16,NA,NA,,,NA,NA
36791,Berton,ios web,Paid,1/9/16,NA,NA,,,NA,NA
36792,Berton,android web,Paid,1/30/16,NA,NA,,,NA,NA
36793,Strark,ios web,Organic,1/30/16,NA,NA,,,NA,NA
36794,Berton,mac,Paid,1/3/16,NA,NA,,,NA,NA
36795,Strark,mac,Paid,1/16/16,NA,NA,,,NA,NA
36796,Strark,android web,Paid,1/20/16,NA,NA,,,NA,NA
36797,Berton,windows,Paid,1/23/16,NA,NA,,,NA,NA
36798,Strark,,Organic,1/24/16,NA,NA,,,NA,NA
36799,Wrouver,android web,Organic,1/3/16,NA,NA,,,NA,NA
36800,Strark,ios web,Paid,1/13/16,NA,NA,,,NA,NA
36801,Berton,ios web,Paid,1/29/16,NA,NA,,,NA,NA
36802,Berton,android web,Organic,1/4/16,NA,NA,,,NA,NA
36803,Strark,other,Paid,1/8/16,NA,NA,,,NA,NA
36804,Berton,ios web,Paid,1/13/16,NA,NA,,,NA,NA
36805,Strark,android web,Referral,1/5/16,NA,NA,,,NA,NA
36806,Berton,ios web,Paid,1/30/16,NA,NA,,,NA,NA
36807,Berton,,Organic,1/27/16,NA,NA,,,NA,NA
36808,Berton,ios web,Organic,1/6/16,NA,NA,,,NA,NA
36809,Berton,android web,Organic,1/2/16,NA,NA,,,NA,NA
36810,Berton,other,Organic,1/6/16,NA,NA,,,NA,NA
36811,Strark,ios web,Organic,1/29/16,NA,NA,,,NA,NA
36812,Strark,android web,Organic,1/28/16,NA,NA,,,NA,NA
36813,Berton,ios web,Paid,1/23/16,NA,NA,,,NA,NA
36814,Strark,windows,Referral,1/10/16,NA,NA,,,NA,NA
36815,Berton,android web,Paid,1/13/16,NA,NA,,,NA,NA
36816,Strark,other,Paid,1/1/16,NA,NA,,,NA,NA
36817,Berton,,Referral,1/1/16,NA,NA,,,NA,NA
36818,Strark,mac,Paid,1/11/16,1/16/16,NA,,,NA,1/16/16
36819,Berton,android web,Paid,1/17/16,NA,NA,,,NA,NA
36820,Strark,ios web,Paid,1/3/16,NA,NA,,,NA,NA
36821,Berton,mac,Paid,1/7/16,NA,NA,,,NA,NA
36822,Berton,other,Paid,1/18/16,NA,NA,,,NA,NA
36823,Strark,other,Paid,1/10/16,NA,NA,,,NA,NA
36824,Wrouver,android web,Paid,1/1/16,NA,NA,,,NA,NA
36825,Berton,other,Organic,1/21/16,NA,NA,,,NA,NA
36826,Strark,android web,Paid,1/9/16,NA,NA,,,NA,NA
36827,Strark,ios web,Paid,1/29/16,NA,NA,,,NA,NA
36828,Berton,android web,Organic,1/16/16,NA,NA,,,NA,NA
36829,Strark,other,Paid,1/15/16,NA,NA,,,NA,NA
36830,Berton,ios web,Referral,1/2/16,NA,NA,,,NA,NA
36831,Strark,ios web,Organic,1/18/16,NA,NA,,,NA,NA
36832,Berton,windows,Paid,1/24/16,NA,NA,,,NA,NA
36833,Strark,ios web,Paid,1/9/16,NA,NA,,,NA,NA
36834,Berton,mac,Paid,1/21/16,NA,NA,,,NA,NA
36835,Berton,android web,Paid,1/11/16,NA,NA,,,NA,NA
36836,Strark,,Organic,1/29/16,2/21/16,NA,,,NA,NA
36837,Wrouver,windows,Paid,1/12/16,NA,NA,,,NA,NA
36838,Berton,ios web,Paid,1/8/16,NA,NA,,,NA,NA
36839,Strark,,Referral,1/6/16,NA,NA,,,NA,NA
36840,Berton,android web,Paid,1/10/16,NA,NA,,,NA,NA
36841,Strark,windows,Organic,1/5/16,NA,NA,,,NA,NA
36842,Strark,mac,Referral,1/22/16,NA,NA,,,NA,NA
36843,Strark,android web,Organic,1/28/16,NA,NA,,,NA,NA
36844,Berton,android web,Organic,1/14/16,NA,NA,,,NA,NA
36845,Strark,android web,Referral,1/8/16,NA,NA,,,NA,NA
36846,Berton,ios web,Referral,1/20/16,NA,NA,,,NA,NA
36847,Berton,,Referral,1/10/16,NA,NA,,,NA,NA
36848,Berton,,Referral,1/5/16,NA,NA,,,NA,NA
36849,Strark,android web,Paid,1/23/16,NA,NA,,,NA,NA
36850,Berton,android web,Paid,1/30/16,NA,NA,,,NA,NA
36851,Strark,ios web,Paid,1/27/16,NA,NA,,,NA,NA
36852,Strark,,Referral,1/3/16,NA,NA,,,NA,NA
36853,Berton,windows,Organic,1/9/16,NA,NA,,,NA,NA
36854,Wrouver,android web,Paid,1/27/16,NA,NA,,,NA,NA
36855,Strark,windows,Organic,1/18/16,NA,NA,,,NA,NA
36856,Berton,ios web,Organic,1/23/16,NA,NA,,,NA,NA
36857,Strark,android web,Paid,1/21/16,NA,NA,,,NA,NA
36858,Berton,,Referral,1/1/16,NA,NA,,,NA,NA
36859,Berton,mac,Paid,1/8/16,NA,NA,,,NA,NA
36860,Strark,android web,Paid,1/6/16,NA,NA,,,NA,NA
36861,Berton,ios web,Paid,1/8/16,NA,NA,,,NA,NA
36862,Berton,mac,Referral,1/21/16,NA,NA,,,NA,NA
36863,Strark,android web,Organic,1/4/16,NA,NA,,,NA,NA
36864,Wrouver,ios web,Paid,1/30/16,NA,NA,,,NA,NA
36865,Berton,ios web,Paid,1/22/16,NA,NA,,,NA,NA
36866,Berton,windows,Paid,1/2/16,NA,NA,,,NA,NA
36867,Wrouver,windows,Paid,1/25/16,NA,NA,,,NA,NA
36868,Strark,,Referral,1/11/16,NA,NA,,,NA,NA
36869,Strark,android web,Paid,1/29/16,NA,NA,,,NA,NA
36870,Wrouver,windows,Paid,1/7/16,NA,NA,,,NA,NA
36871,Strark,android web,Paid,1/5/16,NA,NA,,,NA,NA
36872,Wrouver,windows,Paid,1/13/16,NA,NA,,,NA,NA
36873,Strark,windows,Organic,1/16/16,2/9/16,NA,,,NA,NA
36874,Strark,android web,Paid,1/19/16,NA,NA,,,NA,NA
36875,Berton,mac,Paid,1/26/16,NA,NA,,,NA,NA
36876,Berton,mac,Paid,1/14/16,NA,NA,,,NA,NA
36877,Strark,ios web,Paid,1/6/16,NA,NA,,,NA,NA
36878,Berton,ios web,Paid,1/27/16,NA,NA,,,NA,NA
36879,Berton,android web,Paid,1/5/16,NA,NA,,,NA,NA
36880,Berton,ios web,Paid,1/24/16,NA,NA,,,NA,NA
36881,Berton,windows,Paid,1/8/16,NA,NA,,,NA,NA
36882,Berton,android web,Organic,1/24/16,NA,NA,,,NA,NA
36883,Strark,,Referral,1/3/16,NA,NA,,,NA,NA
36884,Berton,ios web,Paid,1/8/16,NA,NA,,,NA,NA
36885,Berton,android web,Organic,1/15/16,NA,NA,,,NA,NA
36886,Berton,android web,Paid,1/18/16,NA,NA,,,NA,NA
36887,Strark,,Referral,1/3/16,NA,NA,,,NA,NA
36888,Strark,android web,Referral,1/22/16,NA,NA,,,NA,NA
36889,Strark,mac,Organic,1/15/16,NA,NA,,,NA,NA
36890,Berton,mac,Organic,1/13/16,NA,NA,,,NA,NA
36891,Strark,android web,Paid,1/24/16,NA,NA,,,NA,NA
36892,Berton,android web,Paid,1/6/16,NA,NA,,,NA,NA
36893,Berton,,Referral,1/11/16,NA,NA,,,NA,NA
36894,Berton,android web,Paid,1/8/16,NA,NA,,,NA,NA
36895,Strark,,Referral,1/7/16,NA,NA,,,NA,NA
36896,Berton,android web,Paid,1/18/16,NA,NA,,,NA,NA
36897,Wrouver,mac,Paid,1/6/16,NA,NA,,,NA,NA
36898,Strark,android web,Paid,1/28/16,NA,NA,,,NA,NA
36899,Wrouver,,Organic,1/19/16,NA,NA,,,NA,NA
36900,Berton,android web,Paid,1/7/16,NA,NA,,,NA,NA
36901,Berton,android web,Paid,1/24/16,NA,NA,,,NA,NA
36902,Berton,android web,Organic,1/7/16,NA,NA,,,NA,NA
36903,Strark,android web,Paid,1/8/16,NA,NA,,,NA,NA
36904,Wrouver,windows,Organic,1/5/16,NA,NA,,,NA,NA
36905,Strark,,Referral,1/1/16,NA,NA,,,NA,NA
36906,Berton,windows,Paid,1/15/16,NA,NA,,,NA,NA
36907,Berton,android web,Paid,1/28/16,NA,NA,,,NA,NA
36908,Strark,windows,Paid,1/25/16,NA,NA,,,NA,NA
36909,Berton,windows,Paid,1/26/16,NA,NA,,,NA,NA
36910,Berton,windows,Paid,1/1/16,NA,NA,,,NA,NA
36911,Strark,android web,Paid,1/7/16,NA,NA,,,NA,NA
36912,Berton,windows,Paid,1/20/16,NA,NA,,,NA,NA
36913,Strark,android web,Paid,1/3/16,NA,NA,,,NA,NA
36914,Berton,other,Organic,1/9/16,NA,NA,,,NA,NA
36915,Strark,android web,Paid,1/1/16,NA,NA,,,NA,NA
36916,Wrouver,windows,Paid,1/16/16,NA,NA,,,NA,NA
36917,Wrouver,mac,Paid,1/8/16,NA,NA,,,NA,NA
36918,Strark,windows,Referral,1/22/16,NA,NA,,,NA,NA
36919,Strark,,Organic,1/1/16,NA,NA,,,NA,NA
36920,Berton,ios web,Referral,1/7/16,NA,NA,,,NA,NA
36921,Strark,windows,Paid,1/5/16,NA,NA,,,NA,NA
36922,Berton,,Referral,1/3/16,NA,NA,,,NA,NA
36923,Strark,android web,Paid,1/4/16,NA,NA,,,NA,NA
36924,Strark,ios web,Paid,1/8/16,NA,NA,,,NA,NA
36925,Strark,android web,Referral,1/15/16,NA,NA,,,NA,NA
36926,Strark,ios web,Paid,1/3/16,NA,NA,,,NA,NA
36927,Strark,mac,Paid,1/8/16,NA,NA,,,NA,NA
36928,Berton,mac,Paid,1/14/16,NA,NA,,,NA,NA
36929,Berton,ios web,Organic,1/9/16,NA,NA,,,NA,NA
36930,Strark,ios web,Referral,1/5/16,NA,NA,,,NA,NA
36931,Berton,mac,Organic,1/16/16,NA,NA,,,NA,NA
36932,Berton,ios web,Organic,1/15/16,NA,NA,,,NA,NA
36933,Wrouver,windows,Paid,1/22/16,NA,NA,,,NA,NA
36934,Berton,windows,Paid,1/14/16,NA,NA,,,NA,NA
36935,Strark,ios web,Paid,1/8/16,NA,NA,,,NA,NA
36936,Berton,,Referral,1/10/16,NA,NA,,,NA,NA
36937,Berton,other,Paid,1/29/16,NA,NA,,,NA,NA
36938,Strark,ios web,Paid,1/30/16,NA,NA,,,NA,NA
36939,Berton,windows,Paid,1/7/16,NA,NA,,,NA,NA
36940,Berton,,Organic,1/22/16,NA,NA,,,NA,NA
36941,Wrouver,android web,Organic,1/29/16,NA,NA,,,NA,NA
36942,Wrouver,ios web,Paid,1/12/16,NA,NA,,,NA,NA
36943,Wrouver,ios web,Paid,1/10/16,NA,NA,,,NA,NA
36944,Strark,,Organic,1/25/16,NA,NA,,,NA,NA
36945,Strark,android web,Paid,1/24/16,NA,NA,,,NA,NA
36946,Berton,windows,Paid,1/19/16,NA,NA,,,NA,NA
36947,Strark,ios web,Paid,1/16/16,NA,NA,,,NA,NA
36948,Wrouver,ios web,Paid,1/4/16,NA,NA,,,NA,NA
36949,Strark,ios web,Organic,1/25/16,NA,NA,,,NA,NA
36950,Berton,windows,Organic,1/25/16,NA,NA,,,NA,NA
36951,Berton,android web,Referral,1/5/16,NA,NA,,,NA,NA
36952,Strark,,Referral,1/11/16,NA,NA,,,NA,NA
36953,Strark,android web,Paid,1/17/16,NA,NA,,,NA,NA
36954,Strark,,Referral,1/6/16,NA,NA,,,NA,NA
36955,Strark,android web,Organic,1/26/16,NA,NA,,,NA,NA
36956,Strark,android web,Paid,1/18/16,NA,NA,,,NA,NA
36957,Strark,android web,Paid,1/27/16,NA,NA,,,NA,NA
36958,Strark,,Organic,1/26/16,NA,NA,,,NA,NA
36959,Berton,android web,Paid,1/7/16,NA,NA,,,NA,NA
36960,Berton,ios web,Paid,1/28/16,NA,NA,,,NA,NA
36961,Berton,ios web,Paid,1/30/16,NA,NA,,,NA,NA
36962,Berton,,Referral,1/7/16,NA,NA,,,NA,NA
36963,Wrouver,windows,Paid,1/8/16,NA,NA,,,NA,NA
36964,Strark,ios web,Paid,1/22/16,NA,NA,,,NA,NA
36965,Berton,,Organic,1/19/16,NA,NA,,,NA,NA
36966,Berton,,Referral,1/7/16,NA,NA,,,NA,NA
36967,Berton,android web,Paid,1/29/16,NA,NA,,,NA,NA
36968,Berton,ios web,Paid,1/17/16,NA,NA,,,NA,NA
36969,Strark,ios web,Organic,1/30/16,NA,NA,,,NA,NA
36970,Strark,mac,Paid,1/1/16,NA,NA,,,NA,NA
36971,Berton,,Referral,1/1/16,NA,NA,,,NA,NA
36972,Strark,ios web,Paid,1/14/16,NA,NA,,,NA,NA
36973,Strark,ios web,Paid,1/14/16,NA,NA,,,NA,NA
36974,Strark,android web,Paid,1/1/16,NA,NA,,,NA,NA
36975,Strark,ios web,Organic,1/3/16,NA,NA,,,NA,NA
36976,Berton,,Organic,1/30/16,NA,NA,,,NA,NA
36977,Berton,ios web,Organic,1/3/16,NA,NA,,,NA,NA
36978,Wrouver,ios web,Paid,1/24/16,NA,NA,,,NA,NA
36979,Strark,ios web,Paid,1/16/16,NA,NA,,,NA,NA
36980,Berton,mac,Paid,1/21/16,NA,NA,,,NA,NA
36981,Berton,android web,Paid,1/26/16,NA,NA,,,NA,NA
36982,Strark,android web,Paid,1/1/16,NA,NA,,,NA,NA
36983,Berton,android web,Paid,1/18/16,NA,NA,,,NA,NA
36984,Wrouver,android web,Organic,1/21/16,NA,NA,,,NA,NA
36985,Strark,ios web,Organic,1/25/16,NA,NA,,,NA,NA
36986,Berton,windows,Paid,1/11/16,NA,NA,,,NA,NA
36987,Strark,,Referral,1/4/16,NA,NA,,,NA,NA
36988,Strark,,Organic,1/5/16,NA,NA,,,NA,NA
36989,Berton,,Organic,1/13/16,NA,NA,,,NA,NA
36990,Strark,ios web,Paid,1/6/16,NA,NA,,,NA,NA
36991,Berton,android web,Organic,1/5/16,NA,NA,,,NA,NA
36992,Berton,ios web,Paid,1/28/16,NA,NA,,,NA,NA
36993,Strark,ios web,Paid,1/24/16,NA,NA,,,NA,NA
36994,Strark,android web,Organic,1/27/16,NA,NA,,,NA,NA
36995,Strark,android web,Organic,1/7/16,NA,NA,,,NA,NA
36996,Strark,,Organic,1/24/16,NA,NA,,,NA,NA
36997,Strark,windows,Paid,1/5/16,NA,NA,,,NA,NA
36998,Berton,android web,Referral,1/17/16,NA,NA,,,NA,NA
36999,Strark,android web,Referral,1/11/16,NA,NA,,,NA,NA
37000,Strark,,Referral,1/4/16,NA,NA,,,NA,NA
37001,Berton,windows,Paid,1/30/16,NA,NA,,,NA,NA
37002,Strark,mac,Paid,1/23/16,NA,NA,,,NA,NA
37003,Berton,mac,Paid,1/27/16,NA,NA,,,NA,NA
37004,Berton,android web,Paid,1/28/16,NA,NA,,,NA,NA
37005,Berton,ios web,Paid,1/7/16,NA,NA,,,NA,NA
37006,Strark,,Referral,1/4/16,NA,NA,,,NA,NA
37007,Strark,ios web,Paid,1/22/16,NA,NA,,,NA,NA
37008,Berton,ios web,Paid,1/23/16,NA,NA,,,NA,NA
37009,Strark,ios web,Paid,1/27/16,NA,NA,,,NA,NA
37010,Berton,windows,Paid,1/19/16,NA,NA,,,NA,NA
37011,Strark,android web,Paid,1/28/16,NA,NA,,,NA,NA
37012,Berton,mac,Paid,1/4/16,NA,NA,,,NA,NA
37013,Berton,other,Paid,1/12/16,NA,NA,,,NA,NA
37014,Strark,,Organic,1/3/16,NA,NA,,,NA,NA
37015,Berton,ios web,Paid,1/26/16,NA,NA,,,NA,NA
37016,Berton,ios web,Paid,1/1/16,NA,NA,,,NA,NA
37017,Strark,ios web,Paid,1/1/16,NA,NA,,,NA,NA
37018,Strark,,Organic,1/23/16,2/1/16,NA,,,NA,NA
37019,Strark,android web,Paid,1/1/16,NA,NA,,,NA,NA
37020,Strark,android web,Referral,1/21/16,NA,NA,,,NA,NA
37021,Strark,android web,Organic,1/4/16,NA,NA,,,NA,NA
37022,Berton,other,Paid,1/11/16,NA,NA,,,NA,NA
37023,Berton,ios web,Organic,1/27/16,NA,NA,,,NA,NA
37024,Berton,,Referral,1/4/16,NA,NA,,,NA,NA
37025,Berton,android web,Referral,1/6/16,NA,NA,,,NA,NA
37026,Berton,android web,Paid,1/18/16,NA,NA,,,NA,NA
37027,Wrouver,other,Paid,1/25/16,NA,NA,,,NA,NA
37028,Strark,,Referral,1/3/16,NA,NA,,,NA,NA
37029,Strark,ios web,Paid,1/29/16,NA,NA,,,NA,NA
37030,Strark,windows,Organic,1/9/16,NA,NA,,,NA,NA
37031,Berton,other,Paid,1/11/16,NA,NA,,,NA,NA
37032,Strark,windows,Paid,1/7/16,NA,NA,,,NA,NA
37033,Berton,windows,Paid,1/12/16,1/27/16,NA,,,NA,NA
37034,Strark,android web,Paid,1/1/16,NA,NA,,,NA,NA
37035,Berton,android web,Paid,1/10/16,NA,NA,,,NA,NA
37036,Berton,ios web,Paid,1/2/16,NA,NA,,,NA,NA
37037,Wrouver,windows,Paid,1/22/16,NA,NA,,,NA,NA
37038,Strark,,Referral,1/9/16,NA,NA,,,NA,NA
37039,Strark,windows,Referral,1/9/16,NA,NA,,,NA,NA
37040,Berton,android web,Paid,1/21/16,NA,NA,,,NA,NA
